,Unnamed: 0,Title,Genre,Network,Summary,Year,Rating,Metascore,Votes,Runtime,Actors
905,905,Vampire Prosecutor (Season 1),"['mystery', 'fantasy']",OCN,nan,2011.0,7.9,,183.0,,"Jeong-hun Yeon, Young-Ah Lee, Won-jong Lee, Joo-Young Kim"
906,906,Poseidon,"['action', 'romantic']",KBS2,"This drama is the story of the members life savers of the coast guard. The drama is based on the special duties of the Korean Coast Guard officers (rescues, terrorism threats, and other special missions) and also their obstacle in life and love. The drama takes its name from the Poseidon Team, a special forces unit of the Marines. Using the strong bonds of humanity as a basis, and through the challenges faced by the protagonists and their spirit of self-sacrifice, the drama movingly shows the significance of life and the stories of how people overcome obstacles in life.Kim Sun Woo, who spent his school days as a troublemaker, decides to make a change in his life and joins the sea special attack team, which is called Poseidon. Sun Woo works as a promising commando, but he unexpectedly becomes entangled in an unsavory incident after 2 years. He is demoted and is sent to a maritime police office in Gunsan city. Sun Woo’s passion cools down and he slowly loses his vision as a maritime policeman. Then one day, Jung Ryul, who has formed a new crime investigation section in Incheon city, visits Sun Woo and asks him to join the team.",2011.0,5.6,,26.0,,"Si Won Choi, Si-young Lee, Sung-Jae Lee, Ran Choi"
907,907,The Revenge of the Short Legged,"['family', 'comedy', 'romantic']",MBC,nan,,,,,,
908,908,Live in Style,"['family', 'comedy']",SBS,"“Live in Style” is a family story. The family are in a difficult situation now, but they try to overcome and live in style. Each member of this large family have unusual names.",20112012.0,,,,70 min,"Su-rin Choi, Tae-young Ki, Hyo-chun Lee, Hyeon-ju Son"
909,909,Widaehan Seonmul / The Great Gift,"['family', 'romantic']",SBS,"A Chuseok special family drama about a woman who is losing her eye-sight and has to depend on guide dog, and a cop who helps her.",,,,,,
910,910,"No-ri-ko, Seo-wool-ae Ga-da / Noriko Goes to Seoul","['family', 'romantic']",KBS2,"A family drama that recovers family love when Japanese lady Noriko Mori (Takashima Reiko) crazy for K-pop stars coincidentally meets Min-ha (Lee Hong Ki) and the two affect each others lives.Japanese middle-aged housewife Noriko Mori has been married for 17 year. She’s also a huge fan of Korean pop singer Kim Hyun-Jae. Her quiet husband Hiroshi (Masanobu Katsumura) and daughter Miyuki (Manami Ikura) doesn’t understand her fascination with the K-pop singer. One day, Noriko is diagnosed with lung cancer. Making matters worse, Miyuki says she quit athletics at her school. Hiroshi doesn’t take Miyuki’s decision seriously, but Noriko worries more and more about her daughter. At this time, Noriko hears of an audition being held featuring her favorite singer Kim Hyun-Jae as a judge. In order give inspiration to her daughter Miyuki, Noriko decides to take part in the audition. Noriko then goes to Seoul .",,,,,,
911,911,Rude Miss Young Ae (Season 9),['comedy'],tvN,It’s not me from before! If you are dreaming of a new life…,2007.0,,,,,"Won Joon Choi, Jung Da Hye, Seo Yeon Im, Hyun-sook Kim"
912,912,The Musical,['music'],SBS,"Musical drama about the dreams and love of musical actors.Koo Hye Sun, Daniel Choi, and Ock Joo Hyun form the love triangle at the center of The Musical, which follows the lives and dreams of aspiring musical stars.",2011.0,5.8,,23.0,60 min,"Yeo Jin Ahn, Kwang Soo Cha, Daniel Choi, So Young Choo"
913,913,Sonyeo K / Little Girl K,['action'],CGV,Cha Yeon Jin is a high school girl whose outwardly normal existence and reticent character masks her true identity: she is a professional assassin who is seeking out her biological father in order to avenge her mother.,2011.0,7.8,,86.0,,"Han Groo, Gook-hwan Jeon, Jeong-tae Kim, Hyo-ju Park"
914,914,Jigoneun Motsala / Can’t Live With Losing,"['comedy', 'romantic']",MBC,nan,,,,,,
915,915,Chunbuneui Ibmatchoom / A Thousand Kisses,['romantic'],MBC,"A drama that deals with the age differences in relationships. Woo Joo Young and Jang Woo Bin explore the older woman-younger man relationship whereas Jang Woo Jin and Joo Young’s younger sister, Joo Mi, deal with the huge age gap between them",20112012.0,7.4,,15.0,70 min,"Hyo-jeong Ban, Hwa-yeon Cha, Jae-sun Jeong, Hyun-Woo Ji"
916,916,Jeoljeong / The Peak,"['historical', 'drama']",MBC,"A special 2-part drama celebrating Korea’s Liberation Day (August 15th), telling the story of a famous Korean poet and patriot, Lee Yook Sa, who dedicated his life to Korea’s liberation from Japanese rule in the early 20th Century. Lee Yook Sa is known for his poems “The Peak”, “Green Grapes” and “Wilderness.”",,,,,,
917,917,Beodibeodi / Birdie Buddy,"['sport', 'romantic']",tvN,"“Birdie Buddy” tells the story of former pro golfer John Lee and how he leads two women to become the next golf queens. John Lee became the first Korean to win a PGA title. His background was a mystery other than the fact that he was an adoptee. Aside from golf, he also excelled in the Afro-Brazilian dance/martial arts style known as “Capoeira.” Even though he found success by winning the PGA title, John Lee stopped playing golf to become a golf course tester.Min Hae Ryung was raised to become an elite golf player and was always placed in the best environment to play golf. Her emotions have always been controlled and she has a deep wound inside of her. In contrast, Sung Mi Soo is a country girl from Kangwon Province. She comes from a poor background, but her mom worked as caddie. With her bright personality and determined efforts, she attempts to become an elite golf player.",2011.0,7.4,,36.0,,"Il-hwa Choi, Robert Halley, Park Han-Bi, Ji-hee Jin"
