,Unnamed: 0,Title,Genre,Summary,Year,Rating,Metascore,Votes,Runtime,Actors
140,140,My So-Called Life,"['comedy', 'drama', 'romance']","A 15-year-old girl and her trials and tribulations of being a teenager and dealing with friends, guys, parents and school.",19941995,8.4,,17679.0,60 min,"Bess Armstrong, Wilson Cruz, Claire Danes, Devon Gummersall"
141,141,The Bugs Bunny/Looney Tunes Comedy Hour,"['animation', 'family', 'comedy']","A Saturday morning series, collecting of some of the most popular classic cartoons from the Looney Tunes catalogue.",19851986,8.4,,14511.0,45 min,"Mel Blanc, June Foray"
142,142,Police Squad!,"['comedy', 'crime']","Sight gags and non-sequiturs dominate this spoof of police dramas. The six episodes formed the basis for the very successful ""Naked Gun"" film franchise.",1988,7.6,76.0,135548.0,85 min,"David Zucker, Leslie Nielsen, Priscilla Presley, O.J. Simpson, Ricardo Montalban"
143,143,The Muppet Show,"['comedy', 'family', 'music']","ermit the Frog and his fellow Muppets put on a vaudeville show at their theatre, bringing in a famous celebrity to help out for each episode.",19761981,8.4,,20578.0,30 min,"Jim Henson, Frank Oz, Richard Hunt, Dave Goelz"
144,144,M*A*S*H,"['comedy', 'drama', 'war']",The staff of an Army hospital in the Korean War find that laughter is the best way to deal with their situation.,19721983,8.4,,46468.0,25 min,"Alan Alda, Wayne Rogers, Loretta Swit, Jamie Farr"
145,145,Who Is America?,['comedy'],Sacha Baron Cohen offers his take on America's patriotism.,2018,8.3,,11757.0,30 min,"Sacha Baron Cohen, Roy Elghanayan, Emanuela Postacchini, Alfred Pierce"
146,146,Killing Eve,"['drama', 'thriller']","After a series of events, the lives of a security operative and an assassin become inextricably linked.",2018,8.3,,34648.0,43 min,"Jodie Comer, Sandra Oh, Sean Delaney, Fiona Shaw"
147,147,The Good Doctor,['drama'],"Shaun Murphy, a young surgeon with autism and Savant syndrome, is recruited into the surgical unit of a prestigious hospital.",2017,8.3,,44048.0,41 min,"Freddie Highmore, Nicholas Gonzalez, Antonia Thomas, Tamlyn Tomita"
148,148,Atypical,"['comedy', 'drama']","Sam, an 18-year-old on the autism spectrum, decides it's time to find a girlfriend, a journey that sets Sam's mom on her own life-changing path as her son seeks more independence.",2017,8.3,,35649.0,30 min,"Jennifer Jason Leigh, Keir Gilchrist, Brigette Lundy-Paine, Amy Okuda"
149,149,The Good Fight,"['crime', 'drama']","When Diane Lockhart's life savings are lost, she must start from scratch at a new firm.",2017,8.3,,13573.0,45 min,"Christine Baranski, Cush Jumbo, Delroy Lindo, Rose Leslie"
150,150,Legion,"['action', 'drama', 'sci-fi']","David Haller is a troubled young man diagnosed as schizophrenic, but after a strange encounter, he discovers special powers that will change his life forever.",2017,8.3,,70909.0,60 min,"Dan Stevens, Rachel Keller, Bill Irwin, Amber Midthunder"
151,151,Ozark,"['crime', 'drama', 'thriller']","A financial adviser drags his family from Chicago to the Missouri Ozarks, where he must launder $500 million in five years to appease a drug boss.",2017,8.3,,103623.0,60 min,"Jason Bateman, Laura Linney, Julia Garner, Sofia Hublitz"
152,152,Master of None,['comedy'],"The personal and professional life of Dev, a 30-year-old actor in New York.",2015,8.3,,56202.0,30 min,"Aziz Ansari, Eric Wareheim, Lena Waithe, Noël Wells"
153,153,The Get Down,"['drama', 'music', 'musical']",A ragtag group of teenagers run wild in the streets of the Bronx in the late 1970s.,20162017,8.3,,19292.0,52 min,"Justice Smith, Shameik Moore, Herizen F. Guardiola, Skylan Brooks"
154,154,Dirk Gently's Holistic Detective Agency,"['action', 'adventure', 'comedy']",Holistic detective Dirk Gently investigates cases involving the supernatural.,20162017,8.3,,34299.0,60 min,"Samuel Barnett, Elijah Wood, Hannah Marks, Jade Eshete"
155,155,Grace and Frankie,['comedy'],"Finding out that their husbands are not just work partners, but have also been romantically involved for the last twenty years, two women with an already strained relationship try to cope with the circumstances together.",2015,8.3,,28741.0,30 min,"Jane Fonda, Lily Tomlin, Sam Waterston, Martin Sheen"
156,156,Forever,"['crime', 'drama', 'fantasy']",A 200-year-old man works in the New York City Morgue trying to find a key to unlock the curse of his immortality.,1995,5.4,,218863.0,121 min,"Joel Schumacher, Val Kilmer, Tommy Lee Jones, Jim Carrey, Nicole Kidman"
157,157,Steven Universe,"['animation', 'action', 'adventure']","A team of intergalactic warriors fights to protect the universe, but the combination of three highly trained beings and one quirky young boy leaves the team struggling to overcome the dangerous scenarios that are put in front of them.",2013,8.3,,20695.0,11 min,"Zach Callison, Deedee Magno, Michaela Dietz, Estelle"
158,158,The Leftovers,"['drama', 'fantasy', 'mystery']","Three years after the disappearance of two percent of the global population, a group of people in a small New York community try to continue their lives while coping with the tragedy of the unexplained nature of the event.",20142017,8.3,,64482.0,60 min,"Justin Theroux, Amy Brenneman, Christopher Eccleston, Liv Tyler"
159,159,The Originals,"['drama', 'fantasy', 'horror']",A family of power-hungry thousand year old vampires look to take back the city that they built and dominate all those who have done them wrong.,20132018,8.3,,104341.0,45 min,"Joseph Morgan, Daniel Gillies, Claire Holt, Phoebe Tonkin"
