,Unnamed: 0,Title,Genre,Network,Summary,Year,Rating,Metascore,Votes,Runtime,Actors
728,728,Lee Soon Shin is the Best,"['Romance', 'Comedy', 'Family']",KBS2,"Lee Soon Shin (<a href=""http://star.koreandrama.org/?p=5049"" target=""_blank"">IU</a>) was born with a silver spoon in her mouth, but with the death of her father, sheÌ¢‰âÂ‰ã¢s finally forced to confront reality and all of the hardships that come with it. Coddled as the youngest and least successful sibling of the family, the silly Soon Shin nevertheless shines as a lively and spirited girl, which attracts Shin Joon Ho (<a href=""http://star.koreandrama.org/?p=13263"" target=""_blank"">Jo Jung Suk</a>), a talent agent banking on a comely return-on-investment. However, both of them get more than they expected when their partnership turns both of their lives around for the better. (Source: dramafever)",,,,,,
729,729,The Virus,"['Mystery', 'Investigation', 'Thriller']",OCN,"This drama centers around the scientists at the <em>Ì¢‰âÂèÏspecial infectious disease crisis response team</em>Ì¢‰âÂèÏ lead by Lee Myung Hyun (<a href=""http://star.koreandrama.org/?p=1086"" target=""_blank"">Uhm Ki Joon</a>), who investigate a mysterious infection case where the virus has a 100% fatality rate. While investigation, they faces the truth and fights against the power of evil.",2013,7,,31,,"Ki-joon Uhm, So-jung Lee, Ki-woo Lee, Min Woo Park"
730,730,Your Woman,"['Melodrama', 'Family', 'Romance']",SBS,"A drama about conflict in a family, as people know each otherÌ¢‰âÂ‰ã¢s secrets.</p><p>A mellow drama looking for truth amidst plots, betrayals an lies as people know each otherÌ¢‰âÂ‰ã¢s secrets. Eun Soo (<a href=""http://star.koreandrama.org/?p=635"" target=""_blank"">Lee Yoo Ri</a>) is a positive character who never loses hope even in the hardest circumstances but loses her memory in a car accident and lives as Yoo Jung who married to Jin Goo (<a href=""http://star.koreandrama.org/?p=3001"" target=""_blank"">Im Ho</a>).",,,,,,
731,731,Pure Love,"['Sitcom', 'Family', 'Romance']",KBS2,A sitcom centers around a group of teens who seem more mature than adults and couple of adults who have just turned 40.,1968,,,,103 min,"Soo-yong Kim, Sung-il Shin, Jeong-hie Yun, Hyeon-shil Tae"
732,732,Their Perfect Day,"['Family', 'melodrama', 'thriller']",KBS2,"Jung Soo Ah (<a href=""http://star.koreandrama.org/?p=736"" target=""_blank"">Song Sun Mi</a>) is a marketing team leader of a company. She is perfect on her work but was terrible with housework. She has a daughter who will enter the kindergarten soonÌ¢‰âÂå_.",,,,,,
733,733,"That Winter, The Wind Blows","['Melodrama', 'Romance']",SBS,"A melodrama about a man and a blind woman who donÌ¢‰âÂ‰ã¢t believe in love.</p><p>Oh Young (<a href=""http://star.koreandrama.org/?p=255"" target=""_blank"">Song Hye Kyo</a>) is a blind heiress to a large corporation who lost her parents in a tragic accident along with her sight. She lives in lonely.</p><p>Meanwhile, Oh Soo (<a href=""http://star.koreandrama.org/?p=156"" target=""_blank"">Jo In Sung</a>) is a gambler and playboy who lives in a meaningless life after being abandoned by his parents at an early age as well as his first love.</p><p>In order to repay the enormous amount of debt, Oh Soo approach Oh Young for money purpose but ends up falling in love with herÌ¢‰âÂå_.",2013,7.9,,936,65 min,"In-sung Jo, Hye-Kyo Song, Bum Kim, Eun-ji Jung"
734,734,IRIS 2,"['Action', 'Mystery', 'Thriller', 'Romance']",KBS2,"The story take place three years after the the death of Hyun Joon in <a href=""https://www.koreandrama.org/?p=887"" target=""_blank"">IRIS I</a>. It will reveal mystery surrounding Hyun JoonÌ¢‰âÂ‰ã¢s death and Baek San (<a href=""http://star.koreandrama.org/?p=7615"" target=""_blank"">Kim Young Chul</a>), who has been arrested for being active in the secret organization IRIS. It will also outline the story of mysterious group, who controlled everything through Baek San.</p><p>Yoo Gun (<a href=""http://star.koreandrama.org/?p=166"" target=""_blank"">Jang Hyuk</a>) will plays the team leader of the NSS and Ji Soo Yeon (<a href=""http://star.koreandrama.org/?p=319"" target=""_blank"">Lee Da Hae</a>) plays an Olympic gold medalist shooter who turned into spy sniper. Meanwhile, Yoo Joong Won (<a href=""http://star.koreandrama.org/?p=913"" target=""_blank"">Lee Bum Soo</a>) plays a formal spy for North Korea and Choi Min (<a href=""http://star.koreandrama.org/?p=754"" target=""_blank"">Oh Yun Soo</a>) will plays the newly appointed deputy director of the NSS. At the same time, Seo Hyun Woo (<a href=""http://star.koreandrama.org/?p=3855"" target=""_blank"">Yoon Doo Joon</a>) will plays a perfect agent and Yoon Si Hyuk (<a href=""http://star.koreandrama.org/?p=3438"" target=""_blank"">Lee Joon</a>) will plays the computer genius in NSSÌ¢‰âÂ‰ã¢ Command Center. Kim Yeon Hwa (<a href=""http://star.koreandrama.org/?p=5077"" target=""_blank"">Im Soo Hyang</a>) will plays a killer in IRIS 2.",2013,5.9,,29,119 min,"Tae-hun Kim, Min-soo Pyo, Lee Beom-Soo, Jang Hyeok, Da-hae Lee"
735,735,Advertising Genius Lee Tae Baek,"['Romance', 'Comedy']",KBS2,"This is a drama about the lives and love of people working in the advertisement industry.</p><p>Lee Tae Bak (<a href=""http://star.koreandrama.org/?p=954"" target=""_blank"">Jin Goo</a>) plays a young guy who only finished in high school diploma but extremely talent in drawing. He comes up to Seoul from the countryside and starts out as the hardworking young guy who hands out ads in the street by wearing those sandwich boards. He then eventually overcome all difficulties and succeed in the advertising world. Meanwhile, Baek Ji Yoon (<a href=""http://star.koreandrama.org/?p=1278"" target=""_blank"">Park Ha Sun</a>) will plays his primary love interest.</p><p>Go Ae Ri (<a href=""http://star.koreandrama.org/?p=424"" target=""_blank"">Han Chae Young</a>) plays a confident and sexy Executive in a advertising company. In order to achieve her dream, she throws away her past and her love. Eddie Kang (<a href=""http://star.koreandrama.org/?p=158"" target=""_blank"">Jo Hyun Jae</a>) will plays a cool-headed advertising executive. HeÌ¢‰âÂ‰ã¢s described as an elite who has swept many medals at international advertising contests and HeÌ¢‰âÂ‰ã¢s also a strategist who has the power to overcome obstacles.",,,,,,
736,736,Thorn Flower,['Melodrama'],jTBC,"A drama about an innocent female going through unfortunate events and becoming a femme fatale, taking revenge on huge companies and powerful people.</p><p>A drama about a pure and innocent college student, Jun Se Mi (<a href=""http://star.koreandrama.org/?p=1177"" target=""_blank"">Jang Shin Young</a>) whoÌ¢‰âÂ‰ã¢s betrayed by the man she loves, the death of her family members and even been raped. She then takes her revenge on these powerful people.",,,,,,
737,737,Incarnation of Money,"['Melodrama', 'Romance', 'Comedy', 'Mystery']",SBS,"A drama based on law about money, love and passion.</p><p>Bok Jae In (<a href=""http://star.koreandrama.org/?p=828"" target=""_blank"">Hwang Jung Eum</a>) plays the daughter of a loan shark and Ì¢‰âÂèÏknows nothing but moneyÌ¢‰âÂ‰ã¢. She then eventually becomes the president of a savings bank with her pragmatic and a strong work ethic personality. Meanwhile, Lee Cha Don (<a href=""http://star.koreandrama.org/?p=550"" target=""_blank"">Kang Ji Hwan</a>) knows of her past and is in debt to her. He then happens to be locked up in a psychiatric hospital on a remote islandÌ¢‰âÂå_..",2013,7.9,,44,,"Lincoln Lambert, Ji-Hwan Kang, Sang-min Park, Jeong-eum Hwang"
738,738,Play Guide,"['Sitcom', 'Romance']",tvN,"This romantic Comedy drama will gives dating advice and tips to people who have difficulties in relationships or still are single.</p><p><a href=""http://star.koreandrama.org/?p=12793"" target=""_blank"">Park Mon Woo</a> plays a hapless young man whoÌ¢‰âÂ‰ã¢s failed at a thousand love confessions. He turns to <a href=""http://star.koreandrama.org/?p=1263"" target=""_blank"">Son Dam Bi</a>, the CEO of a Ì¢‰âÂèÏlove agent companyÌ¢‰âÂ‰ã¢ doling out dating advice, who purports to have a 100% success rate implementing her own strategiesÌ¢‰âÂå_.",,,,,,
739,739,"Genre: Drama, human, military, comedy","['Drama', 'human', 'military', 'comedy']",tvN ,,,,,,,
740,740,Level 7 Civil Servant,"['Romance', 'Action', 'Comedy']",MBC,"This drama is an adaptation of the 2009 movie <em>Ì¢‰âÂèÏ<a href=""http://en.wikipedia.org/wiki/My_Girlfriend_Is_an_Agent"" target=""_blank"">My Girlfriend is an Agent</a>Ì¢‰âÂèÏ</em>.</p><p>This drama is a romantic comedy about a spy couple who hides their true identity from each other and at the same time illustrates about the love, friendship and internal department conflicts between the new generation of national intelligence agents. In the drama, while hiding their true identities from each other, the couple fall in love with each other.</p><p>Han Gil Ro (<a href=""http://star.koreandrama.org/?p=3982"" target=""_blank"">Joo Won</a>) is a man who always wanted to be a spy ever since he watched the 007 series when he was little. He is a kind, affluent and stylish man. He finally makes it into the National Intelligence Service, but is hit with many difficulties soon after. Meanwhile, Kim Seo Won (<a href=""http://star.koreandrama.org/?p=438"" target=""_blank"">Choi Kang Hee</a>) is an smart agent with brawn and looks but lacking in wealth. SheÌ¢‰âÂ‰ã¢s works hard to support her family financially.",,,,,,
741,741,Queen of Ambition,"['Melodrama', 'Romance']",SBS,"This drama is about a woman, Joo Da Hae (<a href=""http://star.koreandrama.org/?p=251"" target=""_blank"">Soo Ae</a>) who wishes to shake off her poverty and become First Lady. She then meets a nice man, Ha Ryu (<a href=""http://star.koreandrama.org/?p=85"" target=""_blank"">Kwon Sang Woo</a>) who can do anything for her. Meanwhile, Baek Do Hoon (<a href=""http://star.koreandrama.org/?p=480"" target=""_blank"">U-Know Yunho</a>) is another man who in love with Joo Da Hae.",2013,8,,75,,"Soo Ae, Yunho Jung, Sung-ryung Kim, Sang-Woo Kwon"
742,742,Flower Boy Next Door,"['Romance', 'comedy']",tvN,"Based on the webtoon titled <a href=""http://cartoon.media.daum.net/webtoon/view/peekinghim"" target=""_blank"">Ì¢‰âÂèÏ<em>I Watch Him Every Day/ÌÇ‰Û_èÏÌÇÊ‰Û ÌÇå¤å_ÌÂåå_ Ì»åáåüÌÇå´å_ Ì_‰Û¼‰ÛÌÂå_åÌÇå_åüÌÇ‰Û_å_</em>Ì¢‰âÂèÏ</a> which was Published from 21/June/2011~17/July/2011.</p><p>This is a drama about a girl, Go Dok Mi (<a href=""http://star.koreandrama.org/?p=278"" target=""_blank"">Park Shin Hye</a>) who is a shut-in Miss Lonelyhearts type, who spends her days spying on the man living in next building. She is caught spying by her other neighbor, Enrique Geum (<a href=""http://star.koreandrama.org/?p=1866"" target=""_blank"">Yoon Shi Yoon</a>). Meanwhile, Oh Jin Rok (<a href=""http://star.koreandrama.org/?p=538"" target=""_blank"">Kim Ji Hoon</a>) is the man who notices her from long ago, and knows everything about her and will fall in love with her.</p><p>Go Dok Mi is a Ì¢‰âÂå_city RapunzelÌ¢‰âÂå_ who never ventures outdoors, yet has her own set of charms that makes men go weak. Oh Jin Rok is a scruffy manhwa artist. Enrique Geum is a genius creative director, who is good-looking, stylish and bohemian and canÌ¢‰âÂå_t get enough of soccer. He will form a love line with Go Dok Mi.",2013,7.3,,1072,,"Kyung-pyo Go, Ji-hoon Kim, Seul-gi Kim, KÌ«ki Mizuta"
743,743,TV Novel Ì¢‰âÂ‰ÛÏ Sam Saeng,"['Medical', 'Family', 'Romance']",KBS2,,,,,,,
744,744,Sirius,"['Family', 'melodrama', 'crime']",KBS2,"A drama about an investigation of drug trading by a policeman, Do Shin Woo (<a href=""http://star.koreandrama.org/?p=2894"" target=""_blank"">Suh Joon Young</a>) who bring him meet his twin brother Do Eun Chang.",2013,6.9,,38,,"Won-kil Baek, Hyung-shik Park, Seung-su Ryu, Jun-Yeong Seo"
745,745,100 Year Legacy,"['Family', 'Romance']",MBC,"A drama about a household thatÌ¢‰âÂ‰ã¢s been running a noodle house for three generations.</p><p>Min Chae Won (<a href=""http://star.koreandrama.org/?p=432"" target=""_blank"">Eugene</a>) is the eldest granddaughter of a noodle family, who comes back to the family business after a divorce. She eventually turns the small mom-and-pop operation into a Ì¢‰âÂÒdesigner noodle companyÌ¢‰âÂå. Lee Se Yoon (<a href=""http://star.koreandrama.org/?p=63"" target=""_blank"">Lee Jung Jin</a>) is a guy who seems cold and prickly on the outside but is actually warm and cuddly on the inside.",,,,,,
746,746,"www.koreandrama.org/2012-sbs-drama-awards-winners-list/"" rel=""bookmark"" title=""Permanent Link to 2012 SBS Drama Awards (Winners List)""> 2012 SBS Drama Awards (Winners List)",['NaN'],,,,,,,,
747,747,"www.koreandrama.org/2012-kbs-drama-awards-winners-list/"" rel=""bookmark"" title=""Permanent Link to 2012 KBS Drama Awards (Winners List)""> 2012 KBS Drama Awards (Winners List)",['NaN'],,,,,,,,
748,748,"www.koreandrama.org/2012-mbc-drama-awards-winners-list/"" rel=""bookmark"" title=""Permanent Link to 2012 MBC Drama Awards (Winners List)""> 2012 MBC Drama Awards (Winners List)",['NaN'],,,,,,,,
749,749,The Birth of a Family,"['Romance', 'Melodrama', 'Family']",SBS,A drama about an adopted woman who struggles to make a family.,20122013,,,,,"Sung Hoon, Chae-moo Im, Young-nam Jang, Gyu-su Jeong"
750,750,School 2013,"['School', 'Youth']",KBS2,School is based on a popular series that was released in 1999 and aired until 2002. It deals with the issues that teenagers face in high school. This will be the fifth season and ten years since the last season.,2013,8.4,,127,,"Daniel Choi, Hyo-Seob Eom, Na-ra Jang, Woo-Bin Kim"
751,751,Cheongdamdong Alice,"['Romance', 'comedy']",SBS,"Han Se Kyung (<a href=""http://star.koreandrama.org/?p=296"" target=""_blank"">Moon Geun Young</a>) is a talented young designer with a very positive character. She wins many designing contests and finally joins a clothing company. But She only does errands and chores rather than design at work. Meanwhile, the wife of the upper management in this company humiliates her. The wife is actually her former high school classmate who didnÌ¢‰âÂ‰ã¢t do better than her in school. The situation change until she met Cha Seung Jo (<a href=""http://star.koreandrama.org/?p=887"" target=""_blank"">Park Shi Hoo</a>), who is a president of a luxury brand shop in <a href=""http://en.wikipedia.org/wiki/Cheongdam-dong"" target=""_blank"">Cheongdamdong</a> and he will change her life after that.",,,,,,
752,752,Rude Miss Young Ae (Season 11),['Comedy'],tvN,"A drama that revolves around unmarried miss Young Ae and how she deals with stress from work, friends and overwork and the prejudice against overweight, unmarried women.",2007,,,,,"Won Joon Choi, Jung Da Hye, Seo Yeon Im, Hyun-sook Kim"
753,753,Jeon Woo Chi,"['Action', 'Fantasy', 'Historical', 'Comedy']",,"Jeon Woo Chi is a classical novel of unknown origin dating to the Joseon era that tells the story of a free-wheeling, mischievous Jeon Woo Chi, who swallowed the gumihoÌ¢‰âÂ‰ã¢s fox bead, which gave him powers of Taoist magic. He uses those powers to save the poor, oppressed people and becomes a hero.</p><p><a href=""http://star.koreandrama.org/?p=199"" target=""_blank"">Cha Tae Hyun</a> plays the Taoist wizard Jeon Woo chi and <a href=""http://star.koreandrama.org/?p=1396"" target=""_blank"">Uee</a> plays the role of Hong Moo Yeon who is a princess, the granddaughter of Hong Gil Dong, and the love interest of Jeon Woo Chi. Meanwhile, <a href=""http://star.koreandrama.org/?p=15203"" target=""_blank"">Lee Hee Joon</a> take the role of Kang Rim, who is Woo chiÌ¢‰âÂ‰ã¢s nemesis, the dark Taoist wizard and all-around scary mofo. (Dramabeans)",20122013,6.6,,31,,"Joo-yeon Lee, Yong-Joon Ahn, Jin-hee Baek, Tae-Hyun Cha"
754,754,Here Comes Mr. Oh,"['Family', 'Romance']",MBC,"This drama tell the story of an unemployed second son-in-law, Oh Ja Ryong (<a href=""http://star.koreandrama.org/?p=3409"" target=""_blank"">Lee Jang Woo</a>) with a good heart as he attempts to save his in-laws from the greedy of first son-in-law.",20122013,,,,40 min,"Lee Jang-woo, Yeon-Seo Oh, Tae-Hyun Jin, Hyeon-jin Seo"
755,755,Missing You,"['Melodrama', 'Romance']",MBC,"This drama is a melodrama that will portray a story of a teenage couple who fall in love and get painfully separated, and then meet again as adults by playing game of love hide and seek.</p><p>Han Jung Woo (<a href=""http://star.koreandrama.org/?p=508"" target=""_blank"">Park Yoochun</a>) has been a homicide detective for 2 years and he is looking for his childhood love. Lee So Yeon (<a href=""http://star.koreandrama.org/?p=227"" target=""_blank"">Yoon Eun Hye</a>) is a fashion designer and often dream of Han Jung Woo searching for herÌ¢‰âÂå_</p><p>Meanwhile, Kang Hyung Joon (<a href=""http://star.koreandrama.org/?p=1513"" target=""_blank"">Yoo Seung Ho</a>) is a cold-hearted, charismatic fund manager, who tries to take revenge on Han Jung Woo because of the troubled relationship within their family.",20122013,7.7,,512,,"Yoo-chun Park, Eun-hye Yun, Seung-ho Yoo, Jin-gu Yeo"
